Sport,Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,Temp,SpO2,Pulse_Rate,SYS,DIA,Heart_rate,Resp_Rate,ST,Attack Category
51344,1111,496,186,20719.0,6906.0,0,0,47.877668,46.1165,0.0,0,3.237246,46.0975,310,66,60,60,0.143633,1,7,682,27626.0,0,0.0,0.0,0.0,41.773,26.9,98,75,134,79,73,24,0.3,Data Alteration
50824,1111,496,186,266356.0,88785.0,0,0,3.724333,2.0925,0.0,0,2.889347,2.0315,310,66,60,60,0.011173,1,7,682,355142.0,0,0.0,0.0,0.0,537.009,27.1,97,97,145,87,68,10,0.2,normal
54594,1111,496,186,19115.0,6372.0,0,0,51.897668,52.1575,0.0,0,2.93024,52.0625,310,66,60,60,0.155693,1,7,682,25486.0,0,0.0,0.0,0.0,38.537,26.7,98,73,148,84,73,19,0.3,Data Alteration
56049,1111,496,186,217767.0,72589.0,0,0,4.555333,2.3965,0.0,0,3.657007,2.3865,310,66,60,60,0.013666,1,7,682,290356.0,0,0.0,0.0,0.0,439.046,27.6,98,73,148,84,73,19,0.3,normal
58402,1111,496,186,301673.0,100558.0,0,0,3.288333,2.0205,0.0,0,2.317143,1.9415,310,66,60,60,0.009865,1,7,682,402230.0,0,0.0,0.0,0.0,608.211,27.9,98,73,148,84,73,19,0.3,normal
57468,1111,496,186,284078.0,94693.0,0,0,3.492,2.264,0.0,0,2.54554,2.23,310,66,60,60,0.010476,1,7,682,378771.0,0,0.0,0.0,0.0,572.738,27.4,99,72,142,72,71,26,0.36,normal
55928,1111,496,186,256066.0,85355.0,0,0,3.874,3.4095,0.0,0,2.833029,3.3325,310,66,60,60,0.011622,1,7,682,341421.0,0,0.0,0.0,0.0,516.262,26.4,95,80,143,78,73,16,0.24,normal
56387,1111,496,186,239633.0,79878.0,0,0,4.139667,2.3425,0.0,0,3.217755,2.2625,310,66,60,60,0.012419,1,7,682,319510.0,0,0.0,0.0,0.0,483.131,26.3,98,73,148,84,73,19,0.3,normal
60229,1111,496,186,256022.0,85341.0,0,0,3.874667,2.348,0.0,0,2.901071,2.312,310,66,60,60,0.011624,1,7,682,341363.0,0,0.0,0.0,0.0,516.173,27.1,98,73,148,84,73,19,0.3,normal
60200,1111,496,186,274311.0,91437.0,0,0,3.616333,2.472,0.0,0,2.592584,2.433,310,66,60,60,0.010849,1,7,682,365748.0,0,0.0,0.0,0.0,553.046,26.7,99,72,142,72,71,26,0.36,normal
56828,1111,496,186,73149.0,24383.0,0,0,13.561333,2.281,0.0,0,16.130674,2.246,310,66,60,60,0.040684,1,7,682,97532.0,0,0.0,0.0,0.0,147.478,26.9,99,72,142,72,71,26,0.36,normal
64662,1111,496,186,309291.0,103097.0,0,0,3.207333,1.961,0.0,0,2.391299,1.927,310,66,60,60,0.009622,1,7,682,412388.0,0,0.0,0.0,0.0,623.571,27.0,98,78,144,78,79,0,0.26,normal
62716,1111,496,186,247299.0,82433.0,0,0,4.011333,2.061,0.0,0,3.275381,2.004,310,66,60,60,0.012034,1,7,682,329732.0,0,0.0,0.0,0.0,498.587,26.7,99,72,142,72,71,26,0.36,normal
62820,1111,496,186,230180.0,76727.0,0,0,4.309667,2.088,0.0,0,3.595656,2.054,310,66,60,60,0.012929,1,7,682,306907.0,0,0.0,0.0,0.0,464.073,28.6,98,73,147,85,67,0,0.24,normal
52836,1111,496,186,278678.0,92893.0,0,0,3.559667,2.4795,0.0,0,2.542881,2.4725,310,66,60,60,0.010679,1,7,682,371570.0,0,0.0,0.0,0.0,561.85,26.7,99,72,142,72,71,26,0.36,normal
64644,1111,496,186,163931.0,54644.0,0,0,6.051333,5.684,0.0,0,4.623974,5.608,310,66,60,60,0.018154,1,7,682,218574.0,0,0.0,0.0,0.0,330.506,27.0,98,77,144,78,82,0,0.26,normal
53713,1111,496,186,288037.0,96012.0,0,0,3.444,2.2905,0.0,0,2.499008,2.2725,310,66,60,60,0.010332,1,7,682,384050.0,0,0.0,0.0,0.0,580.72,26.5,98,73,148,84,73,19,0.3,normal
61733,1111,496,186,237169.0,79056.0,0,0,4.182667,2.311,0.0,0,3.264544,2.275,310,66,60,60,0.012548,1,7,682,316226.0,0,0.0,0.0,0.0,478.164,27.8,98,73,148,84,73,19,0.3,normal
51372,1111,496,186,240972.0,80324.0,0,0,4.116667,2.1945,0.0,0,3.272291,2.1595,310,66,60,60,0.01235,1,7,682,321296.0,0,0.0,0.0,0.0,485.83,28.2,98,73,148,84,73,19,0.3,normal
51734,1111,496,186,186548.0,62183.0,0,0,5.317667,3.046,0.0,0,4.082802,3.006,310,66,60,60,0.015953,1,7,682,248731.0,0,0.0,0.0,0.0,376.105,26.8,99,72,142,72,71,26,0.36,normal
56893,1111,496,186,223072.0,74357.0,0,0,4.447,2.5775,0.0,0,3.399127,2.5425,310,66,60,60,0.013341,1,7,682,297429.0,0,0.0,0.0,0.0,449.741,27.1,98,73,148,84,73,19,0.3,normal
54644,1111,496,186,248580.0,82860.0,0,0,3.990667,1.9835,0.0,0,3.299574,1.9415,310,66,60,60,0.011972,1,7,682,331440.0,0,0.0,0.0,0.0,501.169,26.8,99,72,142,72,71,26,0.36,normal
59030,1111,496,186,231956.0,77319.0,0,0,4.276667,2.4945,0.0,0,3.087546,2.4225,310,66,60,60,0.01283,1,7,682,309275.0,0,0.0,0.0,0.0,467.654,27.9,98,73,148,84,73,19,0.3,normal
49505,1111,496,186,151844.0,50615.0,0,0,6.533,4.0515,0.0,0,4.836632,4.0095,310,66,60,60,0.019599,1,7,682,202459.0,0,0.0,0.0,0.0,306.138,27.0,99,72,142,72,71,26,0.36,normal
53629,1111,496,186,276992.0,92331.0,0,0,3.581333,1.9015,0.0,0,2.858907,1.8655,310,66,60,60,0.010744,1,7,682,369322.0,0,0.0,0.0,0.0,558.451,28.0,98,73,148,84,73,19,0.3,normal
64301,1111,496,186,21199.0,7066.0,0,0,46.794,44.456,0.0,0,4.51256,44.451,310,66,60,60,0.140382,1,7,682,28266.0,0,0.0,0.0,0.0,42.741,27.1,97,111,144,78,69,18,0.3,Data Alteration
56182,1111,496,186,287425.0,95808.0,0,0,3.451333,2.307,0.0,0,2.499171,2.197,310,66,60,60,0.010354,1,7,682,383234.0,0,0.0,0.0,0.0,579.486,26.8,99,72,142,72,71,26,0.36,normal
50189,1111,496,186,204466.0,68155.0,0,0,4.851667,2.751,0.0,0,3.727835,2.747,310,66,60,60,0.014555,1,7,682,272621.0,0,0.0,0.0,0.0,412.229,26.3,96,71,138,83,68,17,0.18,normal
63174,1111,496,186,232210.0,77403.0,0,0,4.272,2.9485,0.0,0,3.05196,2.9065,310,66,60,60,0.012816,1,7,682,309613.0,0,0.0,0.0,0.0,468.165,26.8,99,72,142,72,71,26,0.36,normal
54207,1111,496,186,147312.0,49104.0,0,0,6.734,7.1335,0.0,0,5.846465,7.1165,310,66,60,60,0.020202,1,7,682,196416.0,0,0.0,0.0,0.0,297.0,27.0,96,122,149,84,91,43,0.14,normal
57693,1111,496,186,281685.0,93895.0,0,0,3.521667,1.853,0.0,0,2.846219,1.811,310,66,60,60,0.010565,1,7,682,375580.0,0,0.0,0.0,0.0,567.913,25.7,98,73,148,84,73,19,0.3,normal
57098,1111,496,186,220608.0,73536.0,0,0,4.496667,2.817,0.0,0,3.33622,2.806,310,66,60,60,0.01349,1,7,682,294144.0,0,0.0,0.0,0.0,444.774,25.7,98,75,143,78,76,18,0.16,normal
63088,1111,496,186,217607.0,72536.0,0,0,4.558667,2.3425,0.0,0,3.721186,2.2835,310,66,60,60,0.013676,1,7,682,290143.0,0,0.0,0.0,0.0,438.725,27.0,98,80,129,76,77,16,0.16,normal
62577,1111,496,186,231866.0,77289.0,0,0,4.278333,1.965,0.0,0,3.671994,1.931,310,66,60,60,0.012835,1,7,682,309155.0,0,0.0,0.0,0.0,467.472,26.9,98,73,148,84,73,19,0.3,normal
58429,1111,496,186,270349.0,90116.0,0,0,3.669333,2.6245,0.0,0,2.608675,2.5625,310,66,60,60,0.011008,1,7,682,360465.0,0,0.0,0.0,0.0,545.058,24.7,98,74,135,75,76,17,0.26,normal
56050,1111,496,186,290795.0,96932.0,0,0,3.411333,2.2475,0.0,0,2.486607,2.2135,310,66,60,60,0.010234,1,7,682,387727.0,0,0.0,0.0,0.0,586.281,26.0,98,73,148,84,73,19,0.3,normal
51711,1111,496,186,264416.0,88139.0,0,0,3.751667,1.6885,0.0,0,3.274654,1.6185,310,66,60,60,0.011255,1,7,682,352554.0,0,0.0,0.0,0.0,533.096,28.0,98,73,148,84,73,19,0.3,normal
64153,1111,496,186,222788.0,74263.0,0,0,4.452667,2.467,0.0,0,3.475304,2.46,310,66,60,60,0.013358,1,7,682,297050.0,0,0.0,0.0,0.0,449.169,26.7,99,72,142,72,71,26,0.36,normal
55950,1111,496,186,226105.0,75368.0,0,0,4.387333,3.3045,0.0,0,3.099103,3.2605,310,66,60,60,0.013162,1,7,682,301474.0,0,0.0,0.0,0.0,455.858,26.9,99,72,142,72,71,26,0.36,normal
52984,1111,496,186,260961.0,86987.0,0,0,3.801333,1.97,0.0,0,3.070014,1.935,310,66,60,60,0.011404,1,7,682,347948.0,0,0.0,0.0,0.0,526.131,27.2,97,83,145,87,82,19,0.2,normal
64377,1111,496,186,53708.0,17903.0,0,0,18.470334,2.173,0.0,0,23.128465,2.166,310,66,60,60,0.055411,1,7,682,71610.0,0,0.0,0.0,0.0,108.282,26.9,98,73,148,84,73,19,0.3,normal
64319,1111,496,186,259505.0,86502.0,0,0,3.822667,1.759,0.0,0,3.266783,1.723,310,66,60,60,0.011468,1,7,682,346006.0,0,0.0,0.0,0.0,523.195,28.5,97,70,147,85,66,14,0.18,normal
64326,1111,496,186,17297.0,5766.0,0,0,57.349332,64.8245,0.0,0,21.989879,64.7555,310,66,60,60,0.172048,1,7,682,23063.0,0,0.0,0.0,0.0,34.874,25.9,98,85,138,83,72,17,0.22,Data Alteration
58205,1111,496,186,226950.0,75650.0,0,0,4.371,3.0915,0.0,0,3.106472,3.0845,310,66,60,60,0.013113,1,7,682,302600.0,0,0.0,0.0,0.0,457.561,28.0,98,73,148,84,73,19,0.3,normal
50435,1111,496,186,200121.0,66707.0,0,0,4.957,4.4475,0.0,0,3.66554,4.3215,310,66,60,60,0.014871,1,7,682,266828.0,0,0.0,0.0,0.0,403.47,27.5,98,73,148,84,73,19,0.3,normal
61772,1111,496,186,315187.0,105062.0,0,0,3.147333,1.7605,0.0,0,2.45091,1.7255,310,66,60,60,0.009442,1,7,682,420250.0,0,0.0,0.0,0.0,635.459,25.2,98,73,148,84,73,19,0.3,normal
62360,1111,496,186,263060.0,87687.0,0,0,3.771,2.2205,0.0,0,2.875181,2.2135,310,66,60,60,0.011313,1,7,682,350747.0,0,0.0,0.0,0.0,530.363,26.8,97,78,129,76,73,23,0.26,normal
57106,1111,496,186,223289.0,74430.0,0,0,4.442667,1.813,0.0,0,4.065305,1.772,310,66,60,60,0.013328,1,7,682,297719.0,0,0.0,0.0,0.0,450.18,27.1,99,72,142,72,71,26,0.36,normal
50208,1111,496,186,150235.0,50078.0,0,0,6.603,6.45,0.0,0,5.233445,6.391,310,66,60,60,0.019809,1,7,682,200313.0,0,0.0,0.0,0.0,302.893,27.1,97,88,144,78,97,26,0.5,normal
53611,1111,496,186,255122.0,85041.0,0,0,3.888333,2.1575,0.0,0,3.068929,2.0475,310,66,60,60,0.011665,1,7,682,340163.0,0,0.0,0.0,0.0,514.359,27.1,98,81,149,84,69,18,0.24,normal
50993,1111,496,186,147913.0,49304.0,0,0,6.706667,7.119,0.0,0,5.779678,7.051,310,66,60,60,0.02012,1,7,682,197217.0,0,0.0,0.0,0.0,298.211,26.7,98,73,148,84,73,19,0.3,normal
51931,1111,496,186,291965.0,97322.0,0,0,3.397667,2.156,0.0,0,2.507892,2.088,310,66,60,60,0.010193,1,7,682,389287.0,0,0.0,0.0,0.0,588.639,25.9,98,73,148,84,73,19,0.3,normal
62606,1111,496,186,220053.0,73351.0,0,0,4.508,3.2575,0.0,0,3.193899,3.2135,310,66,60,60,0.013524,1,7,682,293404.0,0,0.0,0.0,0.0,443.656,26.7,99,72,142,72,71,26,0.36,Spoofing
63534,1111,496,186,255232.0,85077.0,0,0,3.886667,2.8745,0.0,0,2.746089,2.8405,310,66,60,60,0.01166,1,7,682,340309.0,0,0.0,0.0,0.0,514.58,25.7,98,82,138,83,84,19,0.2,Spoofing
65460,1111,496,186,26154.0,8718.0,0,0,37.929332,2.209,0.0,0,50.614105,2.105,310,66,60,60,0.113788,1,7,682,34872.0,0,0.0,0.0,0.0,52.73,27.7,98,73,148,84,73,19,0.3,normal
50459,1111,496,186,198811.0,66270.0,0,0,4.989667,3.09,0.0,0,3.539596,2.906,310,66,60,60,0.014969,1,7,682,265081.0,0,0.0,0.0,0.0,400.828,27.5,98,73,148,84,73,19,0.3,normal
57830,1111,496,186,78949.0,26316.0,0,0,12.565,9.379,0.0,0,5.026558,9.372,310,66,60,60,0.037695,1,7,682,105266.0,0,0.0,0.0,0.0,159.172,25.3,98,81,135,75,84,19,0.24,normal
54349,1111,496,186,226312.0,75437.0,0,0,4.383333,3.097,0.0,0,3.115927,3.08,310,66,60,60,0.01315,1,7,682,301749.0,0,0.0,0.0,0.0,456.274,27.6,98,73,148,84,73,19,0.3,normal
52516,1111,496,186,226226.0,75409.0,0,0,4.385,2.529,0.0,0,3.359617,2.488,310,66,60,60,0.013155,1,7,682,301634.0,0,0.0,0.0,0.0,456.1,27.3,97,84,145,87,80,18,0.12,normal
62963,1111,496,186,248829.0,82943.0,0,0,3.986667,2.5105,0.0,0,2.934224,2.4695,310,66,60,60,0.01196,1,7,682,331773.0,0,0.0,0.0,0.0,501.672,26.6,99,72,142,72,71,26,0.36,normal
53061,1111,496,186,264345.0,88115.0,0,0,3.752667,2.745,0.0,0,2.653742,2.71,310,66,60,60,0.011258,1,7,682,352461.0,0,0.0,0.0,0.0,532.954,27.2,98,82,145,87,84,16,0.32,normal
49345,1111,496,186,226140.0,75380.0,0,0,4.386667,3.1025,0.0,0,3.116137,3.0425,310,66,60,60,0.01316,1,7,682,301520.0,0,0.0,0.0,0.0,455.927,27.0,99,72,142,72,71,26,0.36,normal
56860,1111,496,186,201749.0,67250.0,0,0,4.917,3.906,0.0,0,3.484802,3.873,310,66,60,60,0.014751,1,7,682,268999.0,0,0.0,0.0,0.0,406.752,26.9,99,72,142,72,71,26,0.36,normal
58627,1111,496,186,292683.0,97561.0,0,0,3.389333,2.12,0.0,0,2.506804,2.076,310,66,60,60,0.010168,1,7,682,390244.0,0,0.0,0.0,0.0,590.087,24.8,98,79,135,75,80,19,0.22,normal
60722,1111,496,186,225780.0,75260.0,0,0,4.393667,3.12,0.0,0,2.029968,3.08,310,66,60,60,0.013181,1,7,682,301039.0,0,0.0,0.0,0.0,455.201,26.8,98,85,143,82,85,14,0.16,normal
63874,1111,496,186,219049.0,73016.0,0,0,4.528667,3.475,0.0,0,3.199495,3.47,310,66,60,60,0.013586,1,7,682,292065.0,0,0.0,0.0,0.0,441.631,26.8,99,72,142,72,71,26,0.36,Spoofing
63478,1111,496,186,261903.0,87301.0,0,0,3.787667,1.776,0.0,0,3.25579,1.721,310,66,60,60,0.011363,1,7,682,349204.0,0,0.0,0.0,0.0,528.03,28.6,97,75,147,85,72,0,0.14,normal
54569,1111,496,186,243416.0,81139.0,0,0,4.075333,2.5765,0.0,0,3.013813,2.5425,310,66,60,60,0.012226,1,7,682,324554.0,0,0.0,0.0,0.0,490.757,27.7,98,73,148,84,73,19,0.3,Spoofing
64862,1111,496,186,273103.0,91034.0,0,0,3.632333,2.0215,0.0,0,2.848682,1.9515,310,66,60,60,0.010897,1,7,682,364137.0,0,0.0,0.0,0.0,550.61,26.2,97,77,138,83,83,20,0.14,normal
49407,1111,496,186,20178.0,6726.0,0,0,49.161332,50.0995,0.0,0,7.980071,50.0805,310,66,60,60,0.147484,1,7,682,26905.0,0,0.0,0.0,0.0,40.682,28.6,98,86,148,84,86,19,0.3,Data Alteration
60814,1111,496,186,268786.0,89595.0,0,0,3.690667,2.6045,0.0,0,2.63151,2.5435,310,66,60,60,0.011072,1,7,682,358382.0,0,0.0,0.0,0.0,541.908,26.7,98,82,143,82,80,31,0.28,normal
54048,1111,496,186,213119.0,71040.0,0,0,4.654667,2.5365,0.0,0,3.670836,2.4745,310,66,60,60,0.013964,1,7,682,284159.0,0,0.0,0.0,0.0,429.676,27.3,98,84,134,79,95,13,0.2,normal
56009,1111,496,186,100027.0,33342.0,0,0,9.917333,1.568,0.0,0,11.927808,1.508,310,66,60,60,0.029752,1,7,682,133369.0,0,0.0,0.0,0.0,201.667,26.4,97,81,143,78,80,21,-0.08,normal
54299,1111,496,186,55000.0,18333.0,0,0,18.036334,1.979,0.0,0,22.818979,1.944,310,66,60,60,0.054109,1,7,682,73333.0,0,0.0,0.0,0.0,110.887,27.4,98,77,134,79,80,24,0.18,normal
59818,1111,496,186,13700.0,4567.0,0,0,72.410336,58.551,0.0,0,19.702129,58.437,310,66,60,60,0.217231,1,7,682,18266.0,0,0.0,0.0,0.0,27.62,26.9,99,72,142,72,71,26,0.36,Data Alteration
49658,1111,496,186,234202.0,78067.0,0,0,4.235667,2.6015,0.0,0,3.032083,2.4325,310,66,60,60,0.012707,1,7,682,312269.0,0,0.0,0.0,0.0,472.181,27.2,98,85,144,78,78,20,0.1,normal
58843,1111,496,186,243715.0,81238.0,0,0,4.070333,1.9545,0.0,0,3.447672,1.8535,310,66,60,60,0.012211,1,7,682,324953.0,0,0.0,0.0,0.0,491.36,27.8,98,73,148,84,73,19,0.3,normal
54600,1111,496,186,234109.0,78037.0,0,0,4.237333,2.4205,0.0,0,3.273659,2.2705,310,66,60,60,0.012712,1,7,682,312146.0,0,0.0,0.0,0.0,471.995,27.6,97,71,134,79,73,13,0.3,normal
64985,1111,496,186,227314.0,75771.0,0,0,4.364,2.672,0.0,0,3.102157,2.579,310,66,60,60,0.013092,1,7,682,303086.0,0,0.0,0.0,0.0,458.295,26.2,97,79,138,83,79,16,0.16,normal
62396,1111,496,186,237510.0,79170.0,0,0,4.176667,2.773,0.0,0,3.015718,2.756,310,66,60,60,0.01253,1,7,682,316680.0,0,0.0,0.0,0.0,478.851,25.2,98,71,138,83,73,30,0.18,normal
60479,1111,496,186,226950.0,75650.0,0,0,4.371,3.0975,0.0,0,3.11189,3.0245,310,66,60,60,0.013113,1,7,682,302600.0,0,0.0,0.0,0.0,457.561,28.0,98,73,148,84,73,19,0.3,normal
54639,1111,496,186,307692.0,102564.0,0,0,3.224,2.333,0.0,0,2.282106,2.299,310,66,60,60,0.009672,1,7,682,410256.0,0,0.0,0.0,0.0,620.347,27.6,97,72,134,79,71,19,0.22,normal
51374,1111,496,186,22933.0,7644.0,0,0,43.255668,48.808,0.0,0,10.003709,48.803,310,66,60,60,0.129767,1,7,682,30578.0,0,0.0,0.0,0.0,46.237,26.8,98,74,134,79,75,24,0.28,Data Alteration
63960,1111,496,186,230501.0,76834.0,0,0,4.303667,2.5275,0.0,0,2.842797,2.4245,310,66,60,60,0.012911,1,7,682,307335.0,0,0.0,0.0,0.0,464.72,27.2,98,78,144,78,78,34,0.22,normal
54838,1111,496,186,297779.0,99260.0,0,0,3.331333,2.4965,0.0,0,2.355216,2.4215,310,66,60,60,0.009994,1,7,682,397038.0,0,0.0,0.0,0.0,600.36,27.6,98,74,134,79,80,18,0.3,normal
59714,1111,496,186,261053.0,87018.0,0,0,3.8,1.747,0.0,0,3.25808,1.713,310,66,60,60,0.0114,1,7,682,348070.0,0,0.0,0.0,0.0,526.316,24.9,98,71,135,75,69,16,0.22,normal
65102,1111,496,186,313395.0,104465.0,0,0,3.165333,1.7675,0.0,0,2.466591,1.7335,310,66,60,60,0.009496,1,7,682,417860.0,0,0.0,0.0,0.0,631.845,26.2,97,72,138,83,75,15,0.16,normal
53630,1111,496,186,247012.0,82337.0,0,0,4.016,2.53,0.0,0,2.955275,2.489,310,66,60,60,0.012048,1,7,682,329349.0,0,0.0,0.0,0.0,498.008,27.2,98,84,149,84,72,18,0.12,normal
60530,1111,496,186,195301.0,65100.0,0,0,5.079333,3.1535,0.0,0,3.765602,3.1475,310,66,60,60,0.015238,1,7,682,260402.0,0,0.0,0.0,0.0,393.752,28.5,98,74,147,85,68,24,0.04,normal
52291,1111,496,186,59083.0,19694.0,0,0,16.79,2.1815,0.0,0,20.796662,2.1455,310,66,60,60,0.05037,1,7,682,78777.0,0,0.0,0.0,0.0,119.119,26.5,98,75,134,79,78,22,0.28,normal
57831,1111,496,186,181729.0,60576.0,0,0,5.458667,3.736,0.0,0,2.523215,3.717,310,66,60,60,0.016376,1,7,682,242306.0,0,0.0,0.0,0.0,366.39,25.3,98,82,135,75,84,19,0.24,normal
55536,1111,496,186,220347.0,73449.0,0,0,4.502,2.805,0.0,0,3.323125,2.787,310,66,60,60,0.013506,1,7,682,293795.0,0,0.0,0.0,0.0,444.247,27.8,98,73,148,84,73,19,0.3,Spoofing
59122,1111,496,186,257328.0,85776.0,0,0,3.855,2.398,0.0,0,2.857814,2.36,310,66,60,60,0.011565,1,7,682,343104.0,0,0.0,0.0,0.0,518.807,24.5,97,77,135,75,76,15,0.28,normal
57339,1111,496,186,239209.0,79736.0,0,0,4.147,2.261,0.0,0,3.273892,2.227,310,66,60,60,0.012441,1,7,682,318945.0,0,0.0,0.0,0.0,482.276,27.3,99,73,142,72,70,13,0.18,normal
55425,1111,496,186,222754.0,74251.0,0,0,4.453333,2.7765,0.0,0,3.296707,2.7165,310,66,60,60,0.01336,1,7,682,297006.0,0,0.0,0.0,0.0,449.102,26.7,97,75,149,84,74,18,0.16,normal
50022,1111,496,186,60690.0,20230.0,0,0,16.345333,11.5985,0.0,0,9.702308,11.5935,310,66,60,60,0.049036,1,7,682,80920.0,0,0.0,0.0,0.0,122.359,26.2,98,86,138,83,70,17,0.16,normal
55833,1111,496,186,299035.0,99678.0,0,0,3.317333,2.6205,0.0,0,2.348599,2.5805,310,66,60,60,0.009952,1,7,682,398714.0,0,0.0,0.0,0.0,602.894,25.8,98,73,148,84,73,19,0.3,normal
56075,1111,496,186,279201.0,93067.0,0,0,3.553,2.4105,0.0,0,2.560314,2.3335,310,66,60,60,0.010659,1,7,682,372268.0,0,0.0,0.0,0.0,562.905,27.7,98,80,142,72,79,23,0.14,normal
54548,1111,496,186,250949.0,83650.0,0,0,3.953,2.5,0.0,0,2.92378,2.432,310,66,60,60,0.011859,1,7,682,334598.0,0,0.0,0.0,0.0,505.945,26.8,99,72,142,72,71,26,0.36,normal
55259,1111,496,186,257640.0,85880.0,0,0,3.850333,2.358,0.0,0,2.874488,2.323,310,66,60,60,0.011551,1,7,682,343520.0,0,0.0,0.0,0.0,519.436,26.7,97,77,149,84,81,19,0.18,normal
50922,1111,496,186,241030.0,80343.0,0,0,4.115667,3.228,0.0,0,2.910394,3.169,310,66,60,60,0.012347,1,7,682,321374.0,0,0.0,0.0,0.0,485.948,26.5,98,73,148,84,73,19,0.3,Spoofing
49599,1111,496,186,22453.0,7484.0,0,0,44.181332,44.9785,0.0,0,3.113383,44.8755,310,66,60,60,0.132544,1,7,682,29937.0,0,0.0,0.0,0.0,45.268,25.8,98,73,148,84,73,19,0.3,Data Alteration
62208,1111,496,186,210616.0,70205.0,0,0,4.71,4.102,0.0,0,1.332219,4.0,310,66,60,60,0.01413,1,7,682,280821.0,0,0.0,0.0,0.0,424.628,27.0,98,81,129,76,81,21,0.26,Spoofing
61359,1111,496,186,147744.0,49248.0,0,0,6.714333,6.516,0.0,0,5.312455,6.498,310,66,60,60,0.020143,1,7,682,196992.0,0,0.0,0.0,0.0,297.87,26.9,98,73,148,84,73,19,0.3,Spoofing
65008,1111,496,186,213364.0,71121.0,0,0,4.649333,2.971,0.0,0,2.484108,2.966,310,66,60,60,0.013948,1,7,682,284485.0,0,0.0,0.0,0.0,430.169,27.1,98,79,144,78,78,0,0.18,normal
51467,1111,496,186,249874.0,83291.0,0,0,3.97,2.423,0.0,0,2.962339,2.388,310,66,60,60,0.01191,1,7,682,333165.0,0,0.0,0.0,0.0,503.778,27.2,97,86,145,87,69,19,0.0,normal
58780,1111,496,186,209121.0,69707.0,0,0,4.743667,3.211,0.0,0,3.415273,3.177,310,66,60,60,0.014231,1,7,682,278828.0,0,0.0,0.0,0.0,421.615,28.9,98,77,138,78,80,11,0.14,normal
57535,1111,496,186,254250.0,84750.0,0,0,3.901667,2.373,0.0,0,2.912269,2.332,310,66,60,60,0.011705,1,7,682,339000.0,0,0.0,0.0,0.0,512.601,27.3,99,72,142,72,71,26,0.36,normal
59109,1111,496,186,188569.0,62856.0,0,0,5.260667,2.1465,0.0,0,4.786722,2.1285,310,66,60,60,0.015782,1,7,682,251426.0,0,0.0,0.0,0.0,380.18,27.7,98,80,138,78,84,15,0.1,normal
56896,1111,496,186,257819.0,85940.0,0,0,3.847667,2.8075,0.0,0,2.725901,2.7895,310,66,60,60,0.011543,1,7,682,343758.0,0,0.0,0.0,0.0,519.796,27.6,99,77,142,72,78,30,0.12,Spoofing
52628,1111,496,186,229842.0,76614.0,0,0,4.316,2.562,0.0,0,3.283097,2.481,310,66,60,60,0.012948,1,7,682,306457.0,0,0.0,0.0,0.0,463.392,27.2,96,84,145,87,85,18,0.24,normal
63878,1111,496,186,243018.0,81006.0,0,0,4.082,2.637,0.0,0,2.100551,2.623,310,66,60,60,0.012246,1,7,682,324024.0,0,0.0,0.0,0.0,489.956,27.1,98,81,144,78,84,23,0.28,normal
64458,1111,496,186,262967.0,87656.0,0,0,3.772333,2.7695,0.0,0,2.6678,2.7365,310,66,60,60,0.011317,1,7,682,350623.0,0,0.0,0.0,0.0,530.176,27.1,97,79,144,78,81,27,0.22,normal
62846,1111,496,186,175970.0,58657.0,0,0,5.637333,4.016,0.0,0,4.006947,3.95,310,66,60,60,0.016912,1,7,682,234626.0,0,0.0,0.0,0.0,354.778,26.9,98,71,129,76,74,24,0.18,normal
63915,1111,496,186,259822.0,86607.0,0,0,3.818,2.242,0.0,0,2.896267,2.237,310,66,60,60,0.011454,1,7,682,346429.0,0,0.0,0.0,0.0,523.834,25.7,98,76,138,83,80,16,0.02,normal
49925,1111,496,186,223122.0,74374.0,0,0,4.446,3.0695,0.0,0,3.181652,3.0035,310,66,60,60,0.013338,1,7,682,297496.0,0,0.0,0.0,0.0,449.843,27.8,98,73,148,84,73,19,0.3,normal
56846,1111,496,186,257217.0,85739.0,0,0,3.856667,2.3815,0.0,0,2.908692,2.1915,310,66,60,60,0.01157,1,7,682,342956.0,0,0.0,0.0,0.0,518.583,26.4,98,73,148,84,73,19,0.3,normal
64880,1111,496,186,292913.0,97638.0,0,0,3.386667,2.0975,0.0,0,2.528207,2.0345,310,66,60,60,0.01016,1,7,682,390551.0,0,0.0,0.0,0.0,590.551,28.0,98,73,148,84,73,19,0.3,normal
65341,1111,496,186,275301.0,91767.0,0,0,3.603333,2.461,0.0,0,2.587406,2.403,310,66,60,60,0.01081,1,7,682,367068.0,0,0.0,0.0,0.0,555.042,27.1,97,83,144,78,79,0,0.12,normal
62063,1111,496,186,224080.0,74693.0,0,0,4.427,3.1945,0.0,0,3.13599,3.1885,310,66,60,60,0.013281,1,7,682,298773.0,0,0.0,0.0,0.0,451.773,24.8,98,74,138,83,75,20,0.22,normal
